ID,ComplaintID,ComplaintStatusID,StatusDate
1279,10449,9,27-11-18
948,10450,1,05-11-18
949,10450,4,06-11-18
1035,10450,9,12-11-18
951,10451,2,06-11-18
963,10451,1,07-11-18
974,10451,9,08-11-18
952,10452,2,06-11-18
964,10452,1,07-11-18
975,10452,9,08-11-18
953,10453,2,06-11-18
962,10453,9,07-11-18
954,10454,1,06-11-18
1069,10454,9,14-11-18
955,10455,1,06-11-18
956,10455,4,06-11-18
999,10455,1,09-11-18
1009,10455,4,09-11-18
1059,10455,3,13-11-18
1061,10455,9,13-11-18
957,10456,1,06-11-18
1215,10456,4,22-11-18
1718,10456,9,10-01-19
959,10457,2,07-11-18
966,10457,4,07-11-18
971,10457,9,07-11-18
967,10458,1,07-11-18
968,10458,9,07-11-18
972,10459,1,07-11-18
976,10459,4,08-11-18
1001,10459,1,09-11-18
1032,10459,4,12-11-18
1058,10459,1,13-11-18
1177,10459,9,20-11-18
979,10460,1,08-11-18
980,10460,9,08-11-18
981,10461,2,08-11-18
984,10461,1,08-11-18
985,10461,9,08-11-18
982,10462,1,07-11-18
983,10462,4,08-11-18
1031,10462,9,12-11-18
986,10463,2,08-11-18
992,10463,9,08-11-18
987,10464,2,08-11-18
993,10464,1,08-11-18
1008,10464,9,09-11-18
988,10465,1,07-11-18
989,10465,4,08-11-18
1030,10465,9,12-11-18
990,10466,1,07-11-18
991,10466,4,08-11-18
1372,10466,9,10-12-18
995,10467,1,09-11-18
997,10467,4,09-11-18
1033,10467,1,12-11-18
1056,10467,3,13-11-18
1109,10467,4,15-11-18
1176,10467,1,20-11-18
1180,10467,4,21-11-18
1280,10467,9,27-11-18
1002,10468,1,08-11-18
1007,10468,4,09-11-18
1016,10468,1,09-11-18
1292,10468,3,29-11-18
1297,10468,9,30-11-18
1003,10469,2,09-11-18
1011,10469,1,09-11-18
1036,10469,4,12-11-18
1523,10469,1,18-12-18
1533,10469,9,18-12-18
1005,10470,1,31-10-18
1006,10470,2,09-11-18
1034,10470,4,12-11-18
1066,10470,9,14-11-18
1028,10471,1,09-11-18
1045,10471,9,13-11-18
1038,10472,1,09-11-18
1040,10472,9,12-11-18
1044,10473,1,13-11-18
1120,10473,4,16-11-18
1608,10473,1,28-12-18
1609,10473,3,28-12-18
1612,10473,9,28-12-18
1046,10474,1,13-11-18
1072,10474,3,14-11-18
1284,10474,4,28-11-18
1300,10474,9,30-11-18
1047,10475,2,13-11-18
1053,10475,9,13-11-18
1050,10476,1,12-11-18
1055,10476,4,13-11-18
1064,10476,1,14-11-18
1067,10476,3,14-11-18
1080,10476,9,15-11-18
1073,10477,2,14-11-18
1081,10477,9,15-11-18
1074,10478,2,14-11-18
1082,10478,9,15-11-18
1075,10479,2,14-11-18
1084,10479,1,15-11-18
1096,10479,9,15-11-18
1076,10480,2,14-11-18
1085,10480,1,15-11-18
1097,10480,9,15-11-18
1077,10481,2,14-11-18
1087,10481,1,15-11-18
1099,10481,9,15-11-18
1078,10482,2,14-11-18
1088,10482,1,15-11-18
1101,10482,9,15-11-18
1079,10483,2,14-11-18
1090,10483,9,15-11-18
1086,10484,1,14-11-18
1089,10484,9,15-11-18
1091,10485,1,13-11-18
1168,10485,4,20-11-18
1224,10485,9,22-11-18
1092,10486,1,14-11-18
1095,10486,4,15-11-18
1113,10486,1,16-11-18
1125,10486,3,16-11-18
1298,10486,9,30-11-18
1093,10487,1,12-11-18
1094,10487,4,15-11-18
1112,10487,9,15-11-18
1098,10488,1,14-11-18
1211,10488,4,22-11-18
1414,10488,9,12-12-18
1100,10489,1,14-11-18
1102,10489,4,15-11-18
1379,10489,9,10-12-18
1103,10490,1,15-11-18
1104,10490,4,15-11-18
1107,10490,1,15-11-18
1108,10490,9,15-11-18
1105,10491,1,15-11-18
1106,10491,4,15-11-18
1126,10491,1,16-11-18
1197,10491,4,21-11-18
1213,10491,1,22-11-18
1228,10491,9,22-11-18
1110,10492,1,15-11-18
1111,10492,4,15-11-18
1138,10492,3,19-11-18
1155,10492,4,19-11-18
1173,10492,9,20-11-18
1115,10493,1,15-11-18
1117,10493,9,16-11-18
1116,10494,1,12-11-18
1123,10494,3,16-11-18
1258,10494,9,26-11-18
1118,10495,1,12-11-18
1121,10495,9,16-11-18
1119,10496,1,12-11-18
1122,10496,9,16-11-18
1124,10497,1,05-11-18
1135,10497,3,19-11-18
1265,10497,9,26-11-18
1133,10498,1,12-10-18
1134,10498,9,19-11-18
1142,10499,2,19-11-18
1149,10499,4,19-11-18
1223,10499,9,22-11-18
1144,10500,2,19-11-18
1150,10500,1,19-11-18
1164,10500,9,20-11-18
1146,10501,2,19-11-18
1151,10501,1,19-11-18
1159,10501,9,20-11-18
1147,10502,2,19-11-18
1154,10502,9,19-11-18
1148,10503,2,19-11-18
1156,10503,9,19-11-18
1152,10504,2,19-11-18
1157,10504,1,19-11-18
1162,10504,9,20-11-18
1158,10505,1,16-11-18
1234,10505,4,23-11-18
1415,10505,1,12-12-18
1425,10505,3,12-12-18
1465,10505,9,14-12-18
1170,10506,1,20-11-18
1171,10506,4,20-11-18
1317,10506,1,03-12-18
1319,10506,4,03-12-18
1338,10506,9,04-12-18
1172,10507,2,20-11-18
1174,10507,9,20-11-18
1182,10508,1,20-11-18
1183,10508,4,21-11-18
1233,10508,1,23-11-18
1237,10508,9,23-11-18
1184,10509,2,21-11-18
1199,10509,9,22-11-18
1185,10510,1,16-11-18
1190,10510,4,21-11-18
1469,10510,3,14-12-18
1508,10510,4,17-12-18
1618,10510,9,28-12-18
1186,10511,1,20-11-18
1188,10511,4,21-11-18
1231,10511,1,23-11-18
1236,10511,9,23-11-18
1187,10512,2,21-11-18
1241,10512,9,23-11-18
1189,10513,2,21-11-18
1205,10513,1,22-11-18
1219,10513,9,22-11-18
1191,10514,2,21-11-18
1206,10514,1,22-11-18
1281,10514,9,27-11-18
1192,10515,2,21-11-18
1208,10515,9,22-11-18
1193,10516,2,21-11-18
1209,10516,1,22-11-18
1221,10516,9,22-11-18
1200,10517,1,21-11-18
1202,10517,4,22-11-18
1216,10517,1,22-11-18
1432,10517,3,12-12-18
1464,10517,9,14-12-18
1203,10518,1,21-11-18
1204,10518,4,22-11-18
1232,10518,1,23-11-18
1235,10518,9,23-11-18
1207,10519,1,22-11-18
1220,10519,9,22-11-18
1212,10520,2,22-11-18
1278,10520,4,27-11-18
1293,10520,9,29-11-18
1217,10521,1,22-11-18
1218,10521,3,22-11-18
1238,10521,4,23-11-18
1398,10521,3,11-12-18
1484,10521,4,14-12-18
1736,10521,9,11-01-19
1222,10522,1,20-11-18
1225,10522,4,22-11-18
1336,10522,1,04-12-18
1369,10522,3,07-12-18
1437,10522,9,12-12-18
1226,10523,2,22-11-18
1272,10523,9,26-11-18
1227,10524,2,22-11-18
1275,10524,9,26-11-18
1229,10525,1,22-11-18
1230,10525,4,22-11-18
1283,10525,1,28-11-18
1299,10525,9,30-11-18
1240,10526,1,22-11-18
1242,10526,4,23-11-18
1783,10526,6,09-01-19
1835,10526,4,18-01-19
1857,10526,1,21-01-19
1862,10526,4,22-01-19
1906,10526,9,24-01-19
1243,10527,1,22-11-18
1252,10527,9,23-11-18
1244,10528,1,23-11-18
1247,10528,9,23-11-18
1245,10529,1,23-11-18
1246,10529,4,23-11-18
1285,10529,1,28-11-18
1483,10529,3,14-12-18
1511,10529,9,18-12-18
1253,10530,1,19-11-18
1290,10530,3,29-11-18
1294,10530,9,29-11-18
1254,10531,1,23-11-18
1266,10531,9,26-11-18
1255,10532,1,22-11-18
1267,10532,9,26-11-18
1262,10533,1,23-11-18
1289,10533,9,28-11-18
1263,10534,1,23-11-18
1264,10534,4,26-11-18
1427,10534,1,12-12-18
1537,10534,9,19-12-18
1269,10535,1,26-11-18
1270,10535,4,26-11-18
1324,10535,9,04-12-18
1271,10536,2,26-11-18
1274,10536,9,26-11-18
1273,10537,2,26-11-18
1276,10537,9,26-11-18
1286,10538,1,26-12-18
1291,10538,3,29-11-18
1337,10538,4,04-12-18
1343,10538,9,05-12-18
1295,10539,1,29-11-18
1301,10539,4,30-11-18
1328,10539,1,04-12-18
1507,10539,3,17-12-18
1539,10539,9,19-12-18
1296,10540,1,29-11-18
1302,10540,4,30-11-18
1734,10540,3,11-01-19
1744,10540,9,11-01-19
1303,10541,1,29-11-18
1304,10541,4,30-11-18
1315,10541,1,03-12-18
1316,10541,4,03-12-18
1326,10541,1,04-12-18
1428,10541,3,12-12-18
1581,10541,9,21-12-18
1305,10542,1,29-11-18
1306,10542,4,30-11-18
1318,10542,1,03-12-18
1342,10542,9,05-12-18
1307,10543,2,30-11-18
1358,10543,9,06-12-18
1308,10544,2,30-11-18
1345,10544,9,05-12-18
1309,10545,1,30-11-18
1314,10545,4,03-12-18
1325,10545,1,04-12-18
1495,10545,3,17-12-18
1600,10545,9,24-12-18
1310,10546,2,30-11-18
1359,10546,9,06-12-18
1311,10547,2,30-11-18
1360,10547,9,06-12-18
1312,10548,1,30-11-18
1416,10548,9,12-12-18
1313,10549,1,30-11-18
1402,10549,9,11-12-18
1320,10550,1,30-11-18
1321,10550,4,03-12-18
1412,10550,1,12-12-18
1526,10550,3,18-12-18
1606,10550,9,28-12-18
1322,10551,1,30-11-18
1335,10551,9,04-12-18
1329,10552,1,04-12-18
1509,10552,3,17-12-18
1649,10552,9,04-01-19
1330,10553,1,03-12-18
1407,10553,9,11-12-18
1333,10554,1,30-11-18
1334,10554,9,04-12-18
1344,10555,1,05-12-18
1346,10555,4,05-12-18
1603,10555,1,27-12-18
1605,10555,9,28-12-18
1347,10556,2,05-12-18
1357,10556,9,06-12-18
1348,10557,2,05-12-18
1361,10557,9,06-12-18
1349,10558,1,05-12-18
1356,10558,9,06-12-18
1350,10559,1,28-11-18
1351,10559,9,06-12-18
1352,10560,1,05-12-18
1353,10560,4,06-12-18
1363,10560,1,06-12-18
1365,10560,9,07-12-18
1354,10561,1,05-12-18
1355,10561,4,06-12-18
1364,10561,1,06-12-18
1366,10561,9,07-12-18
1362,10562,1,05-12-18
1429,10562,3,12-12-18
1457,10562,9,13-12-18
1367,10563,1,06-12-18
1368,10563,9,07-12-18
1371,10564,1,07-12-18
1513,10564,9,18-12-18
1373,10565,1,06-12-18
1470,10565,3,14-12-18
1480,10565,4,14-12-18
1805,10565,9,16-01-19
1374,10566,1,07-12-18
1375,10566,9,10-12-18
1376,10567,1,10-12-18
1377,10567,9,10-12-18
1378,10568,1,05-12-18
1426,10568,4,12-12-18
1619,10568,9,31-12-18
1380,10569,1,10-12-18
1382,10569,9,11-12-18
1381,10570,1,07-12-18
1456,10570,9,13-12-18
1384,10571,1,11-12-18
1477,10571,9,14-12-18
1385,10572,2,11-12-18
1409,10572,4,12-12-18
1452,10572,9,13-12-18
1386,10573,2,11-12-18
1410,10573,4,12-12-18
1443,10573,1,12-12-18
1446,10573,9,13-12-18
1387,10574,2,11-12-18
1411,10574,1,12-12-18
1430,10574,9,12-12-18
1388,10575,2,11-12-18
1413,10575,9,12-12-18
1389,10576,1,11-12-18
1390,10576,4,11-12-18
1492,10576,1,17-12-18
1611,10576,3,28-12-18
1616,10576,9,28-12-18
1391,10577,1,06-12-18
1392,10577,9,11-12-18
1393,10578,2,11-12-18
1445,10578,9,13-12-18
1394,10579,2,11-12-18
1417,10579,1,12-12-18
1431,10579,9,12-12-18
1395,10580,2,11-12-18
1418,10580,9,12-12-18
1396,10581,1,10-12-18
1397,10581,4,11-12-18
1502,10581,9,17-12-18
1399,10582,2,11-12-18
1419,10582,9,12-12-18
1400,10583,2,11-12-18
1458,10583,9,13-12-18
1401,10584,2,11-12-18
1420,10584,1,12-12-18
1436,10584,9,12-12-18
1403,10585,2,11-12-18
1421,10585,9,12-12-18
1404,10586,2,11-12-18
1422,10586,1,12-12-18
1435,10586,9,12-12-18
1405,10587,2,11-12-18
1423,10587,1,12-12-18
1434,10587,9,12-12-18
1406,10588,2,11-12-18
1424,10588,1,12-12-18
1433,10588,9,12-12-18
1439,10589,1,20-12-18
1441,10589,9,12-12-18
1440,10590,2,12-12-18
1451,10590,9,13-12-18
1442,10591,2,12-12-18
1444,10591,9,12-12-18
1448,10592,1,12-12-18
1455,10592,4,13-12-18
1532,10592,9,18-12-18
1449,10593,1,12-12-18
1463,10593,9,14-12-18
1450,10594,1,11-12-18
1461,10594,9,14-12-18
1453,10595,1,13-12-18
1454,10595,4,13-12-18
1491,10595,1,17-12-18
1564,10595,3,20-12-18
1620,10595,9,31-12-18
1459,10596,1,12-12-18
1466,10596,9,14-12-18
1460,10597,1,14-12-18
1462,10597,4,14-12-18
1585,10597,9,21-12-18
1467,10598,2,14-12-18
1478,10598,1,14-12-18
1490,10598,9,14-12-18
1468,10599,1,13-12-18
1473,10599,4,14-12-18
1635,10599,1,03-01-19
1639,10599,9,03-01-19
1471,10601,1,13-12-18
1474,10601,4,14-12-18
1636,10601,1,03-01-19
1640,10601,9,03-01-19
1472,10602,2,14-12-18
1479,10602,1,14-12-18
1489,10602,9,14-12-18
1475,10603,2,14-12-18
1482,10603,9,14-12-18
1476,10604,1,13-12-18
1486,10604,4,14-12-18
1519,10604,1,18-12-18
1527,10604,4,18-12-18
1651,10604,3,04-01-19
1660,10604,1,07-01-19
1693,10604,9,09-01-19
1481,10605,1,14-12-18
1487,10605,4,14-12-18
1520,10605,1,18-12-18
1528,10605,4,18-12-18
1652,10605,3,04-01-19
1661,10605,1,07-01-19
1694,10605,9,09-01-19
1485,10607,1,13-12-18
1488,10607,4,14-12-18
1521,10607,1,18-12-18
1529,10607,4,18-12-18
1653,10607,3,04-01-19
1662,10607,1,07-01-19
1695,10607,9,09-01-19
1493,10608,1,12-12-18
1494,10608,9,17-12-18
1496,10609,1,17-12-18
1497,10609,4,17-12-18
1802,10609,1,16-01-19
1804,10609,3,16-01-19
1815,10609,9,17-01-19
1498,10610,1,17-12-18
1499,10610,4,17-12-18
1571,10610,1,21-12-18
1575,10610,9,21-12-18
1500,10611,1,14-12-18
1501,10611,4,17-12-18
1512,10611,9,18-12-18
1503,10612,1,17-12-18
1506,10612,9,17-12-18
1504,10613,1,14-12-18
1505,10613,4,17-12-18
1817,10613,3,17-01-19
1833,10613,9,18-01-19
1510,10614,2,17-12-18
1522,10614,1,18-12-18
1524,10614,9,18-12-18
1514,10615,1,17-12-18
1516,10615,4,18-12-18
1535,10615,1,19-12-18
1565,10615,3,20-12-18
1633,10615,9,02-01-19
1515,10616,1,14-12-18
1518,10616,9,18-12-18
1517,10617,1,17-12-18
1536,10617,9,19-12-18
1525,10618,1,18-12-18
1597,10618,9,24-12-18
1530,10619,1,18-12-18
1531,10619,4,18-12-18
1540,10619,1,20-12-18
1615,10619,3,28-12-18
1638,10619,9,03-01-19
1534,10620,1,18-12-18
1582,10620,4,21-12-18
1747,10620,1,14-01-19
1753,10620,4,14-01-19
1787,10620,9,15-01-19
1538,10621,1,19-12-18
1562,10621,9,20-12-18
1541,10622,1,20-12-18
1599,10622,3,24-12-18
1644,10622,9,03-01-19
1542,10623,1,20-12-18
1637,10623,3,03-01-19
1642,10623,9,03-01-19
1543,10624,2,20-12-18
1553,10624,1,20-12-18
1578,10624,9,21-12-18
1544,10625,1,20-12-18
1557,10625,9,20-12-18
1545,10626,1,20-12-18
1546,10626,4,20-12-18
1550,10626,1,20-12-18
1589,10626,9,24-12-18
1547,10627,2,20-12-18
1554,10627,1,20-12-18
1577,10627,9,21-12-18
1548,10628,2,20-12-18
1555,10628,1,20-12-18
1579,10628,9,21-12-18
1549,10629,2,20-12-18
1558,10629,9,20-12-18
1551,10630,2,20-12-18
1559,10630,9,20-12-18
1552,10631,2,20-12-18
1560,10631,1,20-12-18
1580,10631,9,21-12-18
1556,10632,2,20-12-18
1561,10632,1,20-12-18
1574,10632,9,21-12-18
1563,10633,2,20-12-18
1566,10633,1,20-12-18
1576,10633,9,21-12-18
1568,10634,2,21-12-18
1569,10634,9,21-12-18
1570,10635,1,20-12-18
1590,10635,4,24-12-18
1607,10635,9,28-12-18
1572,10636,1,21-12-18
1587,10636,4,21-12-18
1593,10636,1,24-12-18
1655,10636,4,04-01-19
1669,10636,1,07-01-19
1676,10636,4,07-01-19
1683,10636,1,08-01-19
1751,10636,3,14-01-19
1770,10636,4,15-01-19
1800,10636,1,16-01-19
1801,10636,9,16-01-19
1573,10637,1,21-12-18
1586,10637,4,21-12-18
1595,10637,1,24-12-18
1601,10637,4,27-12-18
1654,10637,3,04-01-19
1763,10637,9,14-01-19
1583,10638,1,21-12-18
1584,10638,9,21-12-18
1588,10639,1,21-12-18
1596,10639,4,24-12-18
1598,10639,9,24-12-18
1591,10640,1,24-12-18
1592,10640,4,24-12-18
1594,10640,9,24-12-18
1602,10641,1,27-12-18
1666,10641,9,07-01-19
1604,10642,1,24-12-18
1610,10642,4,28-12-18
1648,10642,1,04-01-19
1650,10642,3,04-01-19
1657,10642,9,07-01-19
1613,10643,1,28-12-18
1667,10643,9,07-01-19
1614,10644,1,28-12-18
1668,10644,9,07-01-19
1617,10645,1,28-12-18
1665,10645,9,07-01-19
1621,10646,1,28-12-18
1634,10646,9,03-01-19
1622,10647,1,31-12-18
1623,10647,4,02-01-19
1629,10647,1,02-01-19
1632,10647,4,02-01-19
1771,10647,1,15-01-19
1915,10647,4,24-01-19
1938,10647,3,25-01-19
1940,10647,9,25-01-19
1624,10648,1,02-01-19
1625,10648,4,02-01-19
1630,10648,1,02-01-19
1631,10648,9,02-01-19
1626,10649,1,02-01-19
1627,10649,9,02-01-19
1628,10650,1,02-01-19
1645,10650,3,03-01-19
1806,10650,4,16-01-19
1851,10650,1,21-01-19
1853,10650,9,21-01-19
1641,10651,1,02-01-19
1646,10651,9,04-01-19
1643,10652,1,02-01-19
1647,10652,9,04-01-19
1656,10653,2,04-01-19
1664,10653,9,07-01-19
1658,10654,1,04-01-19
1674,10654,3,07-01-19
1794,10654,9,16-01-19
1659,10655,1,04-01-19
1663,10655,9,07-01-19
1670,10656,2,04-01-19
1679,10656,9,07-01-19
1671,10657,2,07-01-19
1680,10657,9,07-01-19
1672,10658,2,07-01-19
1681,10658,9,07-01-19
1673,10659,2,07-01-19
1685,10659,1,08-01-19
1692,10659,9,08-01-19
1675,10660,2,07-01-19
1686,10660,1,08-01-19
1691,10660,9,08-01-19
1677,10661,2,07-01-19
1687,10661,1,08-01-19
1690,10661,9,08-01-19
1678,10662,2,07-01-19
1682,10662,9,07-01-19
1684,10663,1,07-01-19
1745,10663,3,11-01-19
1830,10663,9,18-01-19
1688,10664,1,08-01-19
1725,10664,9,10-01-19
1689,10665,1,27-12-18
1808,10665,4,17-01-19
1811,10665,3,17-01-19
1814,10665,9,17-01-19
1696,10666,2,09-01-19
1704,10666,9,09-01-19
1697,10667,2,09-01-19
1709,10667,9,09-01-19
1698,10668,2,09-01-19
1710,10668,9,09-01-19
1699,10669,2,09-01-19
1993,10669,4,28-01-19
2073,10669,9,01-02-19
1700,10670,2,09-01-19
1708,10670,1,09-01-19
1723,10670,9,10-01-19
1701,10671,1,09-01-19
1706,10671,4,09-01-19
1829,10671,1,18-01-19
1852,10671,9,21-01-19
1702,10672,2,09-01-19
1711,10672,1,09-01-19
1726,10672,9,10-01-19
1703,10673,2,09-01-19
1740,10673,9,11-01-19
1705,10674,2,09-01-19
1712,10674,1,09-01-19
1728,10674,9,10-01-19
1707,10675,2,09-01-19
1713,10675,1,09-01-19
1714,10675,9,10-01-19
1715,10676,1,08-01-19
1735,10676,9,11-01-19
1716,10677,1,07-01-19
1818,10677,9,17-01-19
1717,10678,1,09-01-19
1731,10678,9,10-01-19
1719,10679,1,09-01-19
1782,10679,3,15-01-19
1912,10679,9,24-01-19
1720,10680,1,04-01-19
1727,10680,4,10-01-19
1774,10680,9,15-01-19
1721,10681,1,09-01-19
1722,10681,4,10-01-19
1733,10681,9,10-01-19
1724,10682,1,09-01-19
1746,10682,9,11-01-19
1729,10683,1,10-01-19
1730,10683,4,10-01-19
1732,10683,9,10-01-19
1737,10684,1,08-01-19
1738,10684,9,11-01-19
1739,10684,4,11-01-19
1813,10684,9,17-01-19
1741,10685,1,11-01-19
1742,10685,4,11-01-19
1816,10685,3,17-01-19
1984,10685,9,28-01-19
1743,10686,1,11-01-19
1749,10686,9,14-01-19
1748,10688,1,11-01-19
1750,10688,9,14-01-19
1752,10689,1,10-01-19
1812,10689,9,17-01-19
1754,10690,1,14-01-19
1755,10690,4,14-01-19
1799,10690,9,16-01-19
1756,10691,2,14-01-19
1916,10691,9,24-01-19
1757,10692,1,09-01-19
1758,10692,4,14-01-19
1768,10692,3,15-01-19
1781,10692,9,15-01-19
1759,10693,1,14-01-19
1760,10693,4,14-01-19
1779,10693,1,15-01-19
1786,10693,9,15-01-19
1761,10694,1,14-01-19
1762,10694,4,14-01-19
1778,10694,3,15-01-19
1798,10694,4,16-01-19
1820,10694,3,17-01-19
1822,10694,9,17-01-19
1764,10695,2,14-01-19
1947,10695,9,25-01-19
1765,10696,2,14-01-19
1893,10696,9,23-01-19
1766,10697,2,14-01-19
1881,10697,9,22-01-19
1767,10698,2,14-01-19
1885,10698,9,23-01-19
1769,10699,1,10-01-19
1784,10699,9,15-01-19
1772,10700,1,10-01-19
1773,10700,3,15-01-19
1780,10700,9,15-01-19
1775,10701,1,14-01-19
1825,10701,3,17-01-19
2001,10701,1,29-01-19
2044,10701,9,31-01-19
1776,10702,1,07-01-19
1777,10702,4,15-01-19
1785,10702,9,15-01-19
1788,10703,2,15-01-19
1892,10703,9,23-01-19
1789,10704,2,15-01-19
1882,10704,4,22-01-19
2026,10704,2,29-01-19
2196,10704,9,08-02-19
1790,10705,2,15-01-19
1894,10705,9,23-01-19
1791,10706,2,15-01-19
1948,10706,9,25-01-19
1792,10707,2,15-01-19
1951,10707,9,25-01-19
1793,10708,2,15-01-19
1997,10708,9,29-01-19
1795,10709,2,14-01-19
1891,10709,9,23-01-19
1796,10710,1,15-01-19
1797,10710,4,16-01-19
1832,10710,1,18-01-19
1988,10710,3,28-01-19
2031,10710,9,29-01-19
1803,10711,1,16-01-19
1807,10711,4,17-01-19
1844,10711,9,21-01-19
1809,10712,1,16-01-19
1810,10712,4,17-01-19
1828,10712,9,17-01-19
1819,10713,2,17-01-19
1889,10713,9,23-01-19
1821,10714,2,17-01-19
1960,10714,9,25-01-19
1823,10715,2,17-01-19
1884,10715,9,22-01-19
1824,10716,2,17-01-19
1949,10716,9,25-01-19
1826,10717,1,16-01-19
1834,10717,3,18-01-19
1856,10717,4,21-01-19
2032,10717,9,30-01-19
1827,10718,2,17-01-19
1900,10718,9,23-01-19
1831,10719,1,18-01-19
1998,10719,4,29-01-19
2056,10719,1,01-02-19
2066,10719,3,01-02-19
2109,10719,9,05-02-19
1836,10720,2,18-01-19
1908,10720,9,24-01-19
1837,10721,2,18-01-19
1996,10721,9,29-01-19
1838,10722,2,18-01-19
1897,10722,9,23-01-19
1839,10723,2,18-01-19
1898,10723,9,23-01-19
1840,10724,2,18-01-19
1918,10724,9,24-01-19
1841,10725,1,17-01-19
1887,10725,9,23-01-19
1842,10726,1,21-01-19
1845,10726,4,21-01-19
1854,10726,1,21-01-19
1909,10726,4,24-01-19
1992,10726,1,28-01-19
2019,10726,4,29-01-19
2151,10726,9,06-02-19
1843,10727,1,21-01-19
1846,10727,4,21-01-19
1855,10727,1,21-01-19
1910,10727,4,24-01-19
2150,10727,9,06-02-19
1847,10728,1,21-01-19
1848,10728,9,21-01-19
1849,10729,1,15-01-19
1850,10729,9,21-01-19
1858,10730,2,21-01-19
1899,10730,4,23-01-19
2027,10730,2,29-01-19
2257,10730,9,12-02-19
1859,10731,2,21-01-19
1902,10731,4,23-01-19
2028,10731,2,29-01-19
2270,10731,9,13-02-19
1860,10732,2,21-01-19
1999,10732,9,29-01-19
1861,10733,1,21-01-19
1886,10733,9,23-01-19
1863,10734,1,22-01-19
1864,10734,9,22-01-19
1865,10735,1,22-01-19
1866,10735,9,22-01-19
1867,10736,1,22-01-19
1868,10736,4,22-01-19
1896,10736,9,23-01-19
1869,10737,2,22-01-19
2000,10737,9,29-01-19
1870,10738,2,22-01-19
1958,10738,9,25-01-19
1871,10739,2,22-01-19
1903,10739,9,23-01-19
1872,10740,2,22-01-19
1904,10740,9,23-01-19
1873,10741,2,22-01-19
1936,10741,9,25-01-19
1874,10742,2,22-01-19
1959,10742,9,25-01-19
1875,10743,2,22-01-19
2002,10743,9,29-01-19
1876,10744,1,21-01-19
1987,10744,3,28-01-19
2075,10744,9,01-02-19
1877,10745,1,21-01-19
1888,10745,4,23-01-19
2085,10745,3,04-02-19
2113,10745,9,05-02-19
1878,10746,1,22-01-19
1991,10746,4,28-01-19
2021,10746,9,29-01-19
1879,10747,1,22-01-19
1990,10747,4,28-01-19
2006,10747,9,29-01-19
1880,10748,1,22-01-19
2029,10748,4,29-01-19
2042,10748,9,30-01-19
1883,10749,1,22-01-19
1953,10749,4,25-01-19
1962,10749,9,25-01-19
1890,10750,1,23-01-19
1895,10750,3,23-01-19
1917,10750,9,24-01-19
1901,10751,2,23-01-19
1907,10751,9,24-01-19
1905,10752,1,22-01-19
1911,10752,9,24-01-19
1913,10753,1,23-01-19
1914,10753,9,24-01-19
1919,10754,1,22-01-19
1939,10754,4,25-01-19
2083,10754,1,04-02-19
2219,10754,9,08-02-19
1920,10755,2,24-01-19
2008,10755,9,29-01-19
1921,10756,2,24-01-19
2004,10756,9,29-01-19
1922,10757,1,24-01-19
1935,10757,4,25-01-19
2267,10757,3,12-02-19
2278,10757,9,13-02-19
1923,10758,2,24-01-19
2018,10758,9,29-01-19
1924,10759,2,24-01-19
2007,10759,9,29-01-19
1925,10760,1,24-01-19
1955,10760,4,25-01-19
1968,10760,9,25-01-19
1926,10761,2,24-01-19
2005,10761,9,29-01-19
1927,10762,2,25-01-19
2009,10762,9,29-01-19
1928,10763,2,25-01-19
2010,10763,9,29-01-19
1929,10764,2,25-01-19
1981,10764,9,28-01-19
1930,10765,2,25-01-19
2011,10765,9,29-01-19
1931,10766,1,25-01-19
1932,10766,4,25-01-19
